Index,round_number,text_id,prolific_id,emotion,confidence,participant_age,participant_gender,participant_education,participant_ethnicity,participant_current_emotion,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,extravert,critical,dependable,anxious,open,quiet,sympathetic,disorganized,calm,conventional,feedback
894,0,4170,5fd979cd5bc47d2522d06e18,Boredom,4,42,Man,Undegraduate degree (BA/BSc/other),Australian/New Zealander,Relief,5,2,5,2,3,1,1,3,3,4,2,3,5,3,3,4,1,1,2,5,4,2,4,7,3,7,7,4,2,6,2,"thank you, some of the text font was a little small but still readable, although if i had worse eyes it would be a challenge"
895,0,52784,6539185ae1c6f8b919b85f12,Trust,4,23,Woman,No formal qualification,Australian/New Zealander,Relief,3,2,2,3,4,2,3,3,4,1,3,2,3,4,4,3,5,3,3,5,3,1,6,3,7,2,7,4,3,3,4,
896,0,5936,6539185ae1c6f8b919b85f12,Shame,5,23,Woman,No formal qualification,Australian/New Zealander,Relief,4,5,3,1,5,3,3,4,3,3,2,3,3,3,2,3,3,2,4,4,4,1,6,3,7,2,7,4,3,3,4,
897,0,52578,6539185ae1c6f8b919b85f12,Pride,5,23,Woman,No formal qualification,Australian/New Zealander,Relief,3,4,3,5,1,4,3,5,2,3,3,4,3,5,4,3,1,1,3,1,2,1,6,3,7,2,7,4,3,3,4,
898,0,6407,6539185ae1c6f8b919b85f12,Surprise,5,23,Woman,No formal qualification,Australian/New Zealander,Relief,2,5,1,4,2,3,4,1,5,1,3,5,1,5,5,3,3,3,5,2,3,1,6,3,7,2,7,4,3,3,4,
899,0,5298,6539185ae1c6f8b919b85f12,Sadness,4,23,Woman,No formal qualification,Australian/New Zealander,Relief,5,2,5,2,4,4,1,4,4,5,2,1,3,4,2,3,5,2,2,4,3,1,6,3,7,2,7,4,3,3,4,
900,0,52648,674fdef5d95273aa44e3d7b4,Joy,1,24,Man,Undegraduate degree (BA/BSc/other),European,Boredom,5,1,5,5,1,5,1,5,1,5,5,5,1,5,1,5,1,1,5,1,3,7,1,7,4,7,6,7,1,6,1,The study was great.
901,0,6953,674fdef5d95273aa44e3d7b4,Anger,1,24,Man,Undegraduate degree (BA/BSc/other),European,Boredom,1,1,1,1,5,5,1,1,5,1,1,5,1,5,1,5,5,1,5,5,4,7,1,7,4,7,6,7,1,6,1,The study was great.
902,0,5371,674fdef5d95273aa44e3d7b4,Pride,1,24,Man,Undegraduate degree (BA/BSc/other),European,Boredom,5,1,5,5,1,5,1,5,1,5,5,1,5,1,1,1,1,1,1,1,3,7,1,7,4,7,6,7,1,6,1,The study was great.
903,0,31021,674fdef5d95273aa44e3d7b4,Joy,1,24,Man,Undegraduate degree (BA/BSc/other),European,Boredom,5,1,5,5,1,5,1,5,1,5,5,1,5,1,1,5,1,1,1,1,3,7,1,7,4,7,6,7,1,6,1,The study was great.
904,0,52627,674fdef5d95273aa44e3d7b4,Sadness,1,24,Man,Undegraduate degree (BA/BSc/other),European,Boredom,1,5,1,1,5,1,5,1,1,1,5,5,1,1,5,5,1,1,5,5,4,7,1,7,4,7,6,7,1,6,1,The study was great.
905,0,31347,67263e9e75561fe2af1ad00d,Trust,1,49,Woman,Graduate degree (MA/MSc/MPhil/other),African,Pride,5,2,5,5,1,2,1,1,5,5,5,2,5,5,1,5,1,1,5,1,2,6,2,7,2,7,4,5,1,5,2,
906,0,52895,67263e9e75561fe2af1ad00d,Joy,1,49,Woman,Graduate degree (MA/MSc/MPhil/other),African,Pride,2,4,2,5,1,4,3,2,5,4,5,2,1,5,2,5,1,1,4,4,2,6,2,7,2,7,4,5,1,5,2,
907,0,5920,67263e9e75561fe2af1ad00d,Fear,2,49,Woman,Graduate degree (MA/MSc/MPhil/other),African,Pride,1,5,1,1,5,3,2,2,5,2,2,5,2,5,2,2,5,5,5,4,4,6,2,7,2,7,4,5,1,5,2,
908,0,3975,67263e9e75561fe2af1ad00d,Relief,1,49,Woman,Graduate degree (MA/MSc/MPhil/other),African,Pride,4,3,4,5,1,5,1,4,4,5,5,2,3,4,1,5,1,4,1,1,2,6,2,7,2,7,4,5,1,5,2,
909,0,4636,67263e9e75561fe2af1ad00d,Fear,1,49,Woman,Graduate degree (MA/MSc/MPhil/other),African,Pride,1,5,1,1,5,4,2,1,2,1,1,5,1,1,4,2,1,1,5,1,5,6,2,7,2,7,4,5,1,5,2,
910,0,7143,6733ca6572d14762aea012ad,Relief,2,30,Man,Undegraduate degree (BA/BSc/other),African,I currently do not feel any emotion,4,3,4,2,5,4,3,4,4,3,4,2,4,4,4,4,4,3,3,4,4,5,1,7,1,6,6,7,1,6,1,
911,0,7147,6733ca6572d14762aea012ad,Disgust,4,30,Man,Undegraduate degree (BA/BSc/other),African,I currently do not feel any emotion,4,2,4,2,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,1,7,1,6,6,7,1,6,1,
912,0,5524,6733ca6572d14762aea012ad,Disgust,4,30,Man,Undegraduate degree (BA/BSc/other),African,I currently do not feel any emotion,4,4,3,4,2,3,4,4,3,4,4,5,2,4,4,4,2,4,4,5,4,5,1,7,1,6,6,7,1,6,1,
913,0,6954,6733ca6572d14762aea012ad,Pride,5,30,Man,Undegraduate degree (BA/BSc/other),African,I currently do not feel any emotion,3,3,4,3,1,4,4,4,2,4,4,4,4,3,4,4,4,3,5,1,4,5,1,7,1,6,6,7,1,6,1,
914,0,825,6733ca6572d14762aea012ad,Relief,4,30,Man,Undegraduate degree (BA/BSc/other),African,I currently do not feel any emotion,2,3,3,3,4,4,3,4,4,3,4,3,4,3,4,4,4,4,4,4,4,5,1,7,1,6,6,7,1,6,1,
915,0,3302,60693e637bc58fc13d57b1a7,Pride,4,30,Man,Graduate degree (MA/MSc/MPhil/other),African,Joy,5,4,1,5,1,4,2,3,5,3,4,4,4,5,3,4,2,4,4,2,3,4,2,6,2,7,6,6,1,6,5,
916,0,5642,60693e637bc58fc13d57b1a7,Sadness,3,30,Man,Graduate degree (MA/MSc/MPhil/other),African,Joy,3,4,3,3,4,4,3,4,3,3,4,3,4,3,4,3,4,3,5,4,3,4,2,6,2,7,6,6,1,6,5,
917,0,3926,60693e637bc58fc13d57b1a7,Joy,4,30,Man,Graduate degree (MA/MSc/MPhil/other),African,Joy,5,2,4,4,1,5,3,5,4,4,5,5,4,4,1,4,1,1,5,1,4,4,2,6,2,7,6,6,1,6,5,
918,0,2212,60693e637bc58fc13d57b1a7,Joy,4,30,Man,Graduate degree (MA/MSc/MPhil/other),African,Joy,4,2,3,3,4,4,3,2,3,3,4,2,4,3,4,2,3,2,3,4,3,4,2,6,2,7,6,6,1,6,5,
919,0,2195,60693e637bc58fc13d57b1a7,Surprise,5,30,Man,Graduate degree (MA/MSc/MPhil/other),African,Joy,4,1,4,4,1,4,4,4,5,4,4,5,3,4,1,4,3,1,5,5,5,4,2,6,2,7,6,6,1,6,5,
920,0,52857,66ddbf1aeb58339cd186ca48,Trust,1,76,Woman,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,4,3,2,2,4,3,5,1,4,2,4,3,1,5,5,5,1,1,4,1,4,4,2,6,4,6,7,7,1,5,3,Interesting but quite difficult
921,0,52859,66ddbf1aeb58339cd186ca48,Surprise,4,76,Woman,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,1,5,1,1,5,5,3,5,3,1,4,1,1,5,3,3,5,1,5,3,3,4,2,6,4,6,7,7,1,5,3,Interesting but quite difficult
922,0,3143,66ddbf1aeb58339cd186ca48,Boredom,5,76,Woman,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,5,1,5,3,3,1,1,5,1,5,3,1,5,1,4,5,1,1,5,3,1,4,2,6,4,6,7,7,1,5,3,Interesting but quite difficult
923,0,4571,66ddbf1aeb58339cd186ca48,Shame,5,76,Woman,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,5,1,5,1,5,5,5,3,5,5,1,5,1,5,1,1,5,5,5,5,5,4,2,6,4,6,7,7,1,5,3,Interesting but quite difficult
924,0,6796,66ddbf1aeb58339cd186ca48,Sadness,5,76,Woman,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,4,2,4,1,5,5,1,4,3,5,2,3,1,5,3,3,5,1,5,2,4,4,2,6,4,6,7,7,1,5,3,Interesting but quite difficult
925,0,3272,67c1ce78c21573ec238ef382,Anger,1,25,Woman,Undegraduate degree (BA/BSc/other),African,Joy,2,5,1,1,5,2,1,1,5,1,1,5,2,5,2,2,2,5,5,2,5,7,1,7,1,7,1,7,1,7,1,
926,0,4842,67c1ce78c21573ec238ef382,Joy,1,25,Woman,Undegraduate degree (BA/BSc/other),African,Joy,1,5,1,5,1,4,4,2,4,2,2,2,1,4,4,4,4,1,3,1,1,7,1,7,1,7,1,7,1,7,1,
927,0,3467,67c1ce78c21573ec238ef382,Joy,1,25,Woman,Undegraduate degree (BA/BSc/other),African,Joy,1,4,1,5,1,5,1,5,4,3,4,2,4,4,2,5,2,1,4,1,5,7,1,7,1,7,1,7,1,7,1,
928,0,6729,67c1ce78c21573ec238ef382,Joy,1,25,Woman,Undegraduate degree (BA/BSc/other),African,Joy,4,2,4,5,1,5,5,2,4,4,5,2,3,3,4,4,2,1,3,1,3,7,1,7,1,7,1,7,1,7,1,
929,0,2158,67c1ce78c21573ec238ef382,Relief,1,25,Woman,Undegraduate degree (BA/BSc/other),African,Joy,2,4,2,5,1,3,3,2,4,1,2,2,3,5,3,4,2,1,3,3,2,7,1,7,1,7,1,7,1,7,1,
930,0,4583,60a15247c86c53d0590e25c7,Anger,5,27,Woman,Undegraduate degree (BA/BSc/other),African,Fear,1,4,1,1,4,4,1,5,5,5,1,5,2,2,1,2,5,2,4,2,3,5,3,6,7,4,6,4,2,5,5,
931,0,41641,60a15247c86c53d0590e25c7,Joy,4,27,Woman,Undegraduate degree (BA/BSc/other),African,Fear,3,5,4,5,1,1,1,1,1,1,5,4,4,4,2,1,1,1,3,2,5,5,3,6,7,4,6,4,2,5,5,
932,0,5810,60a15247c86c53d0590e25c7,Fear,4,27,Woman,Undegraduate degree (BA/BSc/other),African,Fear,2,5,1,1,5,5,5,1,5,5,1,5,1,1,1,5,5,1,4,5,4,5,3,6,7,4,6,4,2,5,5,
933,0,51801,60a15247c86c53d0590e25c7,Pride,4,27,Woman,Undegraduate degree (BA/BSc/other),African,Fear,3,1,5,5,1,1,1,4,1,4,5,2,1,4,1,2,2,1,5,1,3,5,3,6,7,4,6,4,2,5,5,
934,0,41844,60a15247c86c53d0590e25c7,Relief,4,27,Woman,Undegraduate degree (BA/BSc/other),African,Fear,4,2,4,5,1,1,1,4,1,3,5,4,4,1,1,5,3,2,4,2,2,5,3,6,7,4,6,4,2,5,5,
935,0,5577,65562356bbad98b7c6f5cb54,Disgust,2,28,Man,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,4,3,4,1,5,3,3,4,4,4,2,3,3,3,3,4,4,4,4,4,4,1,4,7,3,3,7,4,3,5,3,na
936,0,6836,65562356bbad98b7c6f5cb54,Anger,4,28,Man,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,3,2,4,1,5,4,4,4,3,3,1,4,4,2,2,3,4,2,4,2,4,1,4,7,3,3,7,4,3,5,3,na
937,0,52716,65562356bbad98b7c6f5cb54,Trust,5,28,Man,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,5,2,5,5,2,4,3,4,4,5,5,4,4,2,2,3,3,1,5,2,4,1,4,7,3,3,7,4,3,5,3,na
938,0,31304,65562356bbad98b7c6f5cb54,Relief,4,28,Man,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,2,3,1,3,3,5,5,5,5,4,3,4,5,5,2,3,3,2,5,3,4,1,4,7,3,3,7,4,3,5,3,na
939,0,5684,65562356bbad98b7c6f5cb54,Disgust,5,28,Man,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,1,5,2,1,5,4,2,4,5,2,1,5,3,3,2,2,5,5,5,5,5,1,4,7,3,3,7,4,3,5,3,na
940,0,5254,5a297877edcbca00015f351f,Fear,4,26,Man,High School,South Asian,I currently do not feel any emotion,4,4,5,2,3,5,5,2,5,5,3,5,4,4,4,4,4,4,4,4,4,3,2,5,4,7,5,5,3,5,2,
941,0,4327,5a297877edcbca00015f351f,Sadness,5,26,Man,High School,South Asian,I currently do not feel any emotion,5,1,5,1,5,5,1,1,5,5,1,5,2,5,2,3,5,5,5,5,5,3,2,5,4,7,5,5,3,5,2,
942,0,52420,5a297877edcbca00015f351f,Joy,3,26,Man,High School,South Asian,I currently do not feel any emotion,1,5,4,4,1,2,5,1,5,4,4,3,1,5,1,2,1,1,5,1,1,3,2,5,4,7,5,5,3,5,2,
943,0,51227,5a297877edcbca00015f351f,Pride,5,26,Man,High School,South Asian,I currently do not feel any emotion,1,5,2,5,1,4,5,4,5,3,5,5,5,5,1,3,1,1,5,1,3,3,2,5,4,7,5,5,3,5,2,
944,0,5639,5a297877edcbca00015f351f,Disgust,4,26,Man,High School,South Asian,I currently do not feel any emotion,5,5,5,1,5,1,1,1,5,4,1,4,5,5,1,1,5,5,5,2,5,3,2,5,4,7,5,5,3,5,2,
945,0,4821,63d0260e307282309d31e2d1,Pride,2,34,Gender Variant / Non-Conforming / Non-binary,Undegraduate degree (BA/BSc/other),Australian/New Zealander,Boredom,3,1,3,4,1,1,1,4,4,4,4,1,5,4,4,4,1,1,3,1,1,1,1,2,6,5,7,5,6,6,1,
946,0,31145,63d0260e307282309d31e2d1,Shame,2,34,Gender Variant / Non-Conforming / Non-binary,Undegraduate degree (BA/BSc/other),Australian/New Zealander,Boredom,2,1,3,1,4,3,1,4,1,3,1,1,3,3,1,3,4,3,3,4,2,1,1,2,6,5,7,5,6,6,1,
947,0,51946,63d0260e307282309d31e2d1,Relief,2,34,Gender Variant / Non-Conforming / Non-binary,Undegraduate degree (BA/BSc/other),Australian/New Zealander,Boredom,2,1,3,3,3,4,1,4,3,4,4,1,4,3,1,4,1,1,4,1,3,1,1,2,6,5,7,5,6,6,1,
948,0,3423,63d0260e307282309d31e2d1,Fear,1,34,Gender Variant / Non-Conforming / Non-binary,Undegraduate degree (BA/BSc/other),Australian/New Zealander,Boredom,1,3,1,1,5,4,1,1,5,1,1,5,2,5,1,2,5,5,4,5,4,1,1,2,6,5,7,5,6,6,1,
949,0,4649,63d0260e307282309d31e2d1,Joy,3,34,Gender Variant / Non-Conforming / Non-binary,Undegraduate degree (BA/BSc/other),Australian/New Zealander,Boredom,3,1,4,4,1,1,1,5,1,4,4,1,5,1,1,5,1,1,1,1,1,1,1,2,6,5,7,5,6,6,1,
950,0,52374,673a5627fc7b7863f7d57f0b,Sadness,3,23,Woman,Graduate degree (MA/MSc/MPhil/other),African,Pride,4,3,2,2,4,3,4,3,5,1,4,3,1,4,1,1,3,1,3,1,3,7,1,7,2,5,5,6,3,5,2,NICE STUDY
951,0,41759,673a5627fc7b7863f7d57f0b,Anger,5,23,Woman,Graduate degree (MA/MSc/MPhil/other),African,Pride,4,2,4,1,5,5,1,1,5,1,5,1,1,5,1,1,3,3,3,1,3,7,1,7,2,5,5,6,3,5,2,NICE STUDY
952,0,51882,673a5627fc7b7863f7d57f0b,Relief,3,23,Woman,Graduate degree (MA/MSc/MPhil/other),African,Pride,4,3,3,4,1,3,2,1,3,3,3,2,1,4,3,3,1,1,3,1,1,7,1,7,2,5,5,6,3,5,2,NICE STUDY
953,0,4814,673a5627fc7b7863f7d57f0b,Joy,5,23,Woman,Graduate degree (MA/MSc/MPhil/other),African,Pride,5,1,5,5,1,4,3,5,2,4,5,2,3,3,1,4,1,1,3,1,2,7,1,7,2,5,5,6,3,5,2,NICE STUDY
954,0,51835,673a5627fc7b7863f7d57f0b,Relief,5,23,Woman,Graduate degree (MA/MSc/MPhil/other),African,Pride,4,4,4,5,1,5,5,2,5,4,5,3,1,5,2,4,1,1,4,5,5,7,1,7,2,5,5,6,3,5,2,NICE STUDY
955,0,5753,677fb45dee7e90f416b55aea,Sadness,4,27,Woman,Undegraduate degree (BA/BSc/other),African,Sadness,4,4,3,3,5,2,3,3,3,4,3,3,3,3,4,4,4,4,4,4,3,5,5,5,5,5,5,4,5,5,5,
956,0,3864,677fb45dee7e90f416b55aea,Joy,5,27,Woman,Undegraduate degree (BA/BSc/other),African,Sadness,4,4,2,4,3,4,4,4,3,3,3,4,4,4,4,4,3,2,4,5,4,5,5,5,5,5,5,4,5,5,5,
957,0,51591,677fb45dee7e90f416b55aea,Surprise,4,27,Woman,Undegraduate degree (BA/BSc/other),African,Sadness,3,4,3,2,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,5,5,5,5,5,5,4,5,5,5,
958,0,7160,677fb45dee7e90f416b55aea,Sadness,5,27,Woman,Undegraduate degree (BA/BSc/other),African,Sadness,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,5,5,5,
959,0,2129,677fb45dee7e90f416b55aea,Joy,5,27,Woman,Undegraduate degree (BA/BSc/other),African,Sadness,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,5,5,5,5,5,5,5,4,5,5,5,
960,0,51577,66a8bb8c137f62ba5137284d,Relief,2,38,Man,Graduate degree (MA/MSc/MPhil/other),African,Joy,4,2,5,3,3,5,1,5,1,4,3,2,5,1,1,4,2,1,5,2,3,7,1,7,2,7,7,7,2,6,1,It's organized
961,0,51285,66a8bb8c137f62ba5137284d,Joy,1,38,Man,Graduate degree (MA/MSc/MPhil/other),African,Joy,2,4,4,5,1,5,1,5,2,5,5,2,5,4,1,5,1,1,5,1,4,7,1,7,2,7,7,7,2,6,1,It's organized
962,0,4475,66a8bb8c137f62ba5137284d,Shame,2,38,Man,Graduate degree (MA/MSc/MPhil/other),African,Joy,2,4,3,1,5,5,1,2,5,3,1,4,2,5,1,3,5,4,5,4,5,7,1,7,2,7,7,7,2,6,1,It's organized
963,0,52593,66a8bb8c137f62ba5137284d,Shame,1,38,Man,Graduate degree (MA/MSc/MPhil/other),African,Joy,2,3,3,1,5,5,1,4,1,4,2,3,4,2,1,3,4,1,5,3,4,7,1,7,2,7,7,7,2,6,1,It's organized
964,0,4780,66a8bb8c137f62ba5137284d,Joy,1,38,Man,Graduate degree (MA/MSc/MPhil/other),African,Joy,2,2,5,5,1,5,1,5,2,5,5,2,5,3,1,5,1,1,5,1,4,7,1,7,2,7,7,7,2,6,1,It's organized
965,0,31180,60cfaefb198a684067969f69,Disgust,3,23,Gender Variant / Non-Conforming / Non-binary,High School,European,I currently do not feel any emotion,2,4,1,1,5,2,3,1,5,1,4,2,1,5,5,4,4,4,2,4,2,5,5,4,4,6,3,4,4,4,3,
966,0,41311,60cfaefb198a684067969f69,Relief,4,23,Gender Variant / Non-Conforming / Non-binary,High School,European,I currently do not feel any emotion,2,5,2,5,1,5,2,5,4,2,4,4,4,3,4,2,1,1,3,1,1,5,5,4,4,6,3,4,4,4,3,
967,0,31179,60cfaefb198a684067969f69,Disgust,4,23,Gender Variant / Non-Conforming / Non-binary,High School,European,I currently do not feel any emotion,3,2,4,3,3,4,1,5,1,4,4,2,5,1,1,4,4,5,4,3,2,5,5,4,4,6,3,4,4,4,3,
968,0,4117,60cfaefb198a684067969f69,Sadness,2,23,Gender Variant / Non-Conforming / Non-binary,High School,European,I currently do not feel any emotion,3,1,4,1,5,4,1,5,1,3,2,2,1,1,2,3,4,1,4,4,1,5,5,4,4,6,3,4,4,4,3,
969,0,41830,60cfaefb198a684067969f69,Trust,5,23,Gender Variant / Non-Conforming / Non-binary,High School,European,I currently do not feel any emotion,1,4,2,1,4,1,1,1,5,2,1,4,5,5,4,3,1,5,4,3,3,5,5,4,4,6,3,4,4,4,3,
970,0,51592,6650e473608d3961fbf2ddf0,Surprise,4,23,Man,Undegraduate degree (BA/BSc/other),African,Trust,1,4,1,4,1,5,3,5,1,2,5,5,3,3,2,5,2,1,5,1,3,6,2,7,1,6,4,7,1,7,1,everything seemed cool
971,0,31181,6650e473608d3961fbf2ddf0,Joy,5,23,Man,Undegraduate degree (BA/BSc/other),African,Trust,2,3,1,5,1,5,5,1,1,3,5,2,1,1,5,5,3,1,5,2,4,6,2,7,1,6,4,7,1,7,1,everything seemed cool
972,0,272,6650e473608d3961fbf2ddf0,Joy,4,23,Man,Undegraduate degree (BA/BSc/other),African,Trust,1,1,3,5,1,5,1,5,4,4,5,3,3,4,1,4,1,1,5,2,3,6,2,7,1,6,4,7,1,7,1,everything seemed cool
973,0,31338,6650e473608d3961fbf2ddf0,Pride,4,23,Man,Undegraduate degree (BA/BSc/other),African,Trust,4,2,4,5,1,5,1,1,5,5,5,5,1,5,1,5,2,4,5,3,3,6,2,7,1,6,4,7,1,7,1,everything seemed cool
974,0,51694,6650e473608d3961fbf2ddf0,Joy,5,23,Man,Undegraduate degree (BA/BSc/other),African,Trust,3,2,5,5,1,5,1,5,1,3,5,3,5,1,1,4,3,1,5,1,3,6,2,7,1,6,4,7,1,7,1,everything seemed cool
975,0,41299,6665fdcffb9c8e828cd159cd,Pride,1,44,Man,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,4,1,4,5,1,5,1,5,1,4,4,4,3,2,1,4,1,1,4,1,4,3,3,7,4,4,5,6,1,6,3,"I really liked this study,found it pretty interesting.Thank you for allowing me to be a part of it."
976,0,5951,6665fdcffb9c8e828cd159cd,Sadness,2,44,Man,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,4,1,4,1,5,4,2,4,3,4,1,4,2,4,3,3,4,1,4,4,4,3,3,7,4,4,5,6,1,6,3,"I really liked this study,found it pretty interesting.Thank you for allowing me to be a part of it."
977,0,31285,6665fdcffb9c8e828cd159cd,Surprise,1,44,Man,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,2,5,1,5,1,3,1,2,5,1,5,3,2,5,2,4,1,1,3,1,3,3,3,7,4,4,5,6,1,6,3,"I really liked this study,found it pretty interesting.Thank you for allowing me to be a part of it."
978,0,548,6665fdcffb9c8e828cd159cd,Anger,2,44,Man,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,1,5,1,1,5,4,1,1,5,1,1,4,1,5,4,3,4,5,3,4,5,3,3,7,4,4,5,6,1,6,3,"I really liked this study,found it pretty interesting.Thank you for allowing me to be a part of it."
979,0,86,6665fdcffb9c8e828cd159cd,Joy,3,44,Man,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,3,2,3,4,2,3,2,4,3,4,4,4,4,3,1,3,1,1,2,1,3,3,3,7,4,4,5,6,1,6,3,"I really liked this study,found it pretty interesting.Thank you for allowing me to be a part of it."
980,0,6304,62b437a2dbff0b6b3d0121e4,Disgust,4,31,Woman,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,1,3,2,1,5,4,3,1,5,5,1,4,1,1,4,4,3,2,5,4,3,3,2,5,1,6,6,5,1,5,6,
981,0,41871,62b437a2dbff0b6b3d0121e4,Sadness,3,31,Woman,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,2,1,2,2,3,4,1,2,5,3,5,2,4,5,1,1,2,1,4,1,2,3,2,5,1,6,6,5,1,5,6,
982,0,454,62b437a2dbff0b6b3d0121e4,Anger,4,31,Woman,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,5,1,4,2,4,3,1,3,4,4,1,1,2,4,1,1,4,1,2,4,5,3,2,5,1,6,6,5,1,5,6,
983,0,7200,62b437a2dbff0b6b3d0121e4,Fear,5,31,Woman,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,1,5,1,1,5,5,5,1,1,5,1,5,2,1,5,1,5,1,5,2,5,3,2,5,1,6,6,5,1,5,6,
984,0,3401,62b437a2dbff0b6b3d0121e4,Fear,1,31,Woman,Undegraduate degree (BA/BSc/other),European,I currently do not feel any emotion,1,5,2,1,5,3,4,1,1,3,1,5,3,1,5,2,4,1,5,2,5,3,2,5,1,6,6,5,1,5,6,
985,0,6192,5b6ae897122e27000180a65b,Shame,4,34,Woman,Undegraduate degree (BA/BSc/other),European,Fear,1,4,2,1,5,2,3,1,1,3,1,4,1,5,2,2,4,3,4,1,4,1,3,5,6,5,6,4,2,4,5,
986,0,5575,5b6ae897122e27000180a65b,Anger,4,34,Woman,Undegraduate degree (BA/BSc/other),European,Fear,1,5,1,1,4,1,5,1,5,1,3,5,1,5,4,4,5,3,5,2,4,1,3,5,6,5,6,4,2,4,5,
987,0,52378,5b6ae897122e27000180a65b,Guilt,4,34,Woman,Undegraduate degree (BA/BSc/other),European,Fear,2,5,1,1,5,5,5,1,1,1,1,5,4,4,1,3,4,1,5,5,4,1,3,5,6,5,6,4,2,4,5,
988,0,5210,5b6ae897122e27000180a65b,Sadness,4,34,Woman,Undegraduate degree (BA/BSc/other),European,Fear,2,4,3,2,4,4,3,2,5,3,4,3,2,4,3,2,4,1,4,5,4,1,3,5,6,5,6,4,2,4,5,
989,0,6864,5b6ae897122e27000180a65b,Sadness,5,34,Woman,Undegraduate degree (BA/BSc/other),European,Fear,3,4,2,1,4,3,2,4,5,3,4,5,3,4,3,5,3,3,4,3,4,1,3,5,6,5,6,4,2,4,5,
990,0,51153,679a0366c8793f4845badfd6,Sadness,2,19,Man,High School,European,Sadness,3,4,4,2,3,3,2,3,3,4,3,4,2,4,3,3,4,2,5,4,4,5,4,3,5,4,7,5,5,3,4,
991,0,553,679a0366c8793f4845badfd6,Anger,5,19,Man,High School,European,Sadness,3,4,4,1,5,3,4,3,3,4,3,4,2,3,5,4,3,4,5,4,3,5,4,3,5,4,7,5,5,3,4,
992,0,3586,679a0366c8793f4845badfd6,Surprise,2,19,Man,High School,European,Sadness,2,5,2,3,3,4,2,4,1,3,4,4,3,5,4,5,3,4,4,3,3,5,4,3,5,4,7,5,5,3,4,
993,0,52015,679a0366c8793f4845badfd6,Surprise,4,19,Man,High School,European,Sadness,2,5,5,4,1,4,4,2,3,4,5,3,4,4,2,4,3,4,5,3,4,5,4,3,5,4,7,5,5,3,4,
994,0,31207,679a0366c8793f4845badfd6,Trust,5,19,Man,High School,European,Sadness,2,4,4,5,1,4,4,4,4,4,5,3,4,3,4,3,4,3,5,1,2,5,4,3,5,4,7,5,5,3,4,
995,0,51595,631610af8e747093cd90e00d,Pride,1,40,Woman,High School,European,Sadness,3,1,5,5,1,5,1,4,1,5,5,3,3,1,1,5,1,1,3,1,1,1,3,3,6,5,7,5,5,4,2,
996,0,51807,631610af8e747093cd90e00d,Pride,5,40,Woman,High School,European,Sadness,3,1,4,5,1,2,1,1,5,3,3,1,1,5,1,3,1,1,2,1,1,1,3,3,6,5,7,5,5,4,2,
997,0,3117,631610af8e747093cd90e00d,Sadness,4,40,Woman,High School,European,Sadness,3,5,1,1,5,3,3,3,5,1,1,3,1,5,1,1,4,4,3,3,3,1,3,3,6,5,7,5,5,4,2,
998,0,5568,631610af8e747093cd90e00d,Shame,4,40,Woman,High School,European,Sadness,3,5,1,1,5,1,4,3,5,1,1,5,1,5,1,1,4,5,5,3,4,1,3,3,6,5,7,5,5,4,2,
999,0,90,631610af8e747093cd90e00d,Anger,3,40,Woman,High School,European,Sadness,3,3,2,1,4,2,2,1,5,2,2,2,1,5,1,1,4,3,2,2,2,1,3,3,6,5,7,5,5,4,2,
1000,0,3618,659efb5340a7896eba6cc441,Joy,1,26,Man,Undegraduate degree (BA/BSc/other),African,I currently do not feel any emotion,4,1,5,5,1,5,2,5,3,5,5,3,3,4,1,1,1,1,4,1,3,6,1,7,1,6,6,7,1,6,2,
